threshold,precision,recall,f1,fpr,fnr
0.42475805426196633,0.3723849372384937,0.8557692307692307,0.5189504373177842,0.7075471698113207,0.14423076923076922
0.42713364606818977,0.3739495798319328,0.8557692307692307,0.5204678362573099,0.7028301886792453,0.14423076923076922
0.4273917883147509,0.3755274261603376,0.8557692307692307,0.5219941348973607,0.6981132075471698,0.14423076923076922
0.42741039527816843,0.3771186440677966,0.8557692307692307,0.5235294117647059,0.6933962264150944,0.14423076923076922
0.42754873636726215,0.37872340425531914,0.8557692307692307,0.5250737463126843,0.6886792452830188,0.14423076923076922
0.4277488535402861,0.3803418803418803,0.8557692307692307,0.5266272189349112,0.6839622641509434,0.14423076923076922
0.428415046594727,0.38197424892703863,0.8557692307692307,0.5281899109792285,0.6792452830188679,0.14423076923076922
0.4288125883009525,0.38362068965517243,0.8557692307692307,0.5297619047619048,0.6745283018867925,0.14423076923076922
0.43074814744289897,0.38095238095238093,0.8461538461538461,0.5253731343283581,0.6745283018867925,0.15384615384615385
0.4311205650690031,0.3826086956521739,0.8461538461538461,0.5269461077844311,0.6698113207547169,0.15384615384615385
0.4316370790179828,0.38427947598253276,0.8461538461538461,0.5285285285285285,0.6650943396226415,0.15384615384615385
0.4319659417874529,0.38596491228070173,0.8461538461538461,0.5301204819277108,0.660377358490566,0.15384615384615385
0.432987069533728,0.3876651982378855,0.8461538461538461,0.5317220543806647,0.6556603773584906,0.15384615384615385
0.43313007629790695,0.38495575221238937,0.8365384615384616,0.5272727272727273,0.6556603773584906,0.16346153846153846
0.43318805335742266,0.38222222222222224,0.8269230769230769,0.5227963525835866,0.6556603773584906,0.17307692307692307
0.43331261202874816,0.3794642857142857,0.8173076923076923,0.5182926829268292,0.6556603773584906,0.18269230769230768
0.4333402442854077,0.3811659192825112,0.8173076923076923,0.5198776758409785,0.6509433962264151,0.18269230769230768
0.4335718189756662,0.38288288288288286,0.8173076923076923,0.5214723926380367,0.6462264150943396,0.18269230769230768
0.43360707604149634,0.38461538461538464,0.8173076923076923,0.5230769230769231,0.6415094339622641,0.18269230769230768
0.43498699986049116,0.38636363636363635,0.8173076923076923,0.5246913580246914,0.6367924528301887,0.18269230769230768
0.43511827201590475,0.3881278538812785,0.8173076923076923,0.5263157894736842,0.6320754716981132,0.18269230769230768
0.4366354068591702,0.38990825688073394,0.8173076923076923,0.5279503105590062,0.6273584905660378,0.18269230769230768
0.43679473532677743,0.391705069124424,0.8173076923076923,0.529595015576324,0.6226415094339622,0.18269230769230768
0.437106882120901,0.3888888888888889,0.8076923076923077,0.525,0.6226415094339622,0.19230769230769232
0.4372710102720353,0.39069767441860465,0.8076923076923077,0.5266457680250783,0.6179245283018868,0.19230769230769232
0.4375293465303735,0.3878504672897196,0.7980769230769231,0.5220125786163522,0.6179245283018868,0.20192307692307693
0.4376089694495601,0.38497652582159625,0.7884615384615384,0.5173501577287066,0.6179245283018868,0.21153846153846154
0.4377926901647354,0.3867924528301887,0.7884615384615384,0.518987341772152,0.6132075471698113,0.21153846153846154
0.43794405330833025,0.3886255924170616,0.7884615384615384,0.5206349206349206,0.6084905660377359,0.21153846153846154
0.4386282778746887,0.3904761904761905,0.7884615384615384,0.5222929936305732,0.6037735849056604,0.21153846153846154
